year;Keyword;TRIM;lower;stemmed;final
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2005;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2006;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2007;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
2008;;;;;
